,accommodates,bathrooms,bedrooms,price,cleaning_fee,security_deposit,extra_people,guests_included,distance,size,host_is_superhost,latitude,longitude,minimum_nights,instant_bookable,is_business_travel_ready,tv,wifi,kitchen,washer,dryer,heating,free_parking,smoking_allowed,property_type,neighbourhood,room_type,cancellation_policy,bed_type
5373,2,1.0,1,38.0,30.0,0.0,20.0,2,3.8272503926107446,57.82403055127993,False,52.49667438413542,13.363415769879527,5,True,False,True,True,True,True,False,False,False,False,1,5,0,2,0
5374,3,1.0,1,35.0,10.0,0.0,12.0,1,3.226624779579548,53.18258520638772,False,52.518521380738065,13.452625717666342,2,False,False,False,True,True,True,True,True,False,True,1,0,0,2,0
5375,2,1.0,2,50.0,20.0,200.0,10.0,2,4.770150901117557,56.41690271562472,False,52.479151615078585,13.426526311222956,4,False,False,False,True,True,True,False,True,True,True,1,3,1,1,0
5376,1,1.0,1,26.0,0.0,350.0,15.0,1,3.0319762791910123,40.0,False,52.49405960340042,13.418804127892175,1,False,False,False,True,True,True,False,True,False,False,1,0,0,1,0
5377,2,1.0,1,92.0,40.0,0.0,0.0,2,3.4657796370883243,67.06981619105736,False,52.4909344178109,13.423489920785752,180,True,False,True,True,True,True,True,True,False,False,1,0,1,0,0
5378,2,1.5,1,62.0,15.0,0.0,0.0,1,4.004134224845736,125.0,True,52.48842262834153,13.376564713838787,1,True,False,False,True,True,True,True,True,False,True,1,0,0,1,0
5379,2,1.0,1,33.0,0.0,85.0,8.0,1,6.124107024693122,25.0,False,52.47062421977432,13.44507595278345,4,False,False,False,True,True,True,False,True,False,False,1,3,0,1,0
5380,2,1.0,1,70.0,0.0,0.0,12.0,2,4.664852200685477,60.17417411284586,False,52.481025125711966,13.430497656805732,3,False,False,False,True,True,True,True,True,False,False,1,3,1,2,0
5381,3,1.0,2,69.0,49.0,0.0,12.0,2,3.9847819264822073,68.62075598611216,True,52.5102857728489,13.4616824366976,3,True,False,True,True,True,True,False,True,False,False,2,0,1,0,0
5382,1,1.0,1,15.0,0.0,0.0,0.0,1,5.4663324035981375,35.748070819538604,False,52.47922005438859,13.45009664658452,1,False,False,False,False,True,True,False,True,False,False,1,3,1,1,0
5383,1,2.0,1,30.0,0.0,0.0,0.0,1,6.623976084483763,51.37151348206819,False,52.46375423528689,13.437229517237894,1,True,False,True,True,True,True,False,False,False,False,1,3,0,1,0
5384,2,1.0,1,31.0,5.0,0.0,5.0,1,4.777265549485581,25.0,False,52.53036823086436,13.336472374029515,7,True,False,True,True,True,True,False,True,False,False,1,1,0,0,0
5385,2,1.0,1,17.0,0.0,100.0,0.0,1,6.220750728334508,38.823484033006245,False,52.47050733754856,13.447839441487446,10,False,False,False,True,True,False,False,True,False,True,1,3,0,1,0
5386,4,1.5,1,38.0,50.0,300.0,0.0,1,4.1514855092843765,30.0,False,52.54921714894829,13.366787876034286,20,False,False,False,False,True,False,False,True,False,False,2,1,1,2,0
5387,2,1.0,1,32.0,10.0,0.0,15.0,1,5.950523548852135,51.43645744019381,False,52.47422922706786,13.450544389146867,1,False,False,False,True,True,True,False,True,False,True,1,3,0,1,1
5388,1,1.5,1,22.0,0.0,0.0,0.0,1,4.633339288290326,43.44729077920857,False,52.48312402950795,13.436872164560745,2,True,False,True,True,True,True,True,True,False,False,2,3,0,1,0
5389,4,1.0,2,25.0,15.0,0.0,25.0,1,6.1045025834269415,15.0,False,52.473834240503614,13.453799006271431,1,False,False,False,True,True,True,False,True,False,False,1,3,1,1,0
5390,2,1.0,1,50.0,0.0,0.0,0.0,1,2.2706247373338067,15.0,False,52.5319254278733,13.43224537587574,5,True,False,False,True,True,True,False,True,False,True,1,2,1,1,0
5391,6,1.0,3,150.0,0.0,0.0,0.0,1,2.8819138726373854,200.0,False,52.50300362217061,13.437149867964413,2,False,False,True,True,True,True,True,True,False,False,1,0,1,2,0
5392,4,1.0,1,69.0,33.0,300.0,0.0,1,5.7717453181014635,65.0,False,52.50682389155857,13.3225019553301,4,False,False,True,True,True,True,False,True,False,False,1,4,1,2,0
5393,2,1.0,1,30.0,5.0,0.0,10.0,1,4.7244096561851325,10.0,False,52.513096009612106,13.473891821355064,2,True,False,False,True,True,True,True,True,False,True,1,0,0,2,1
5394,2,1.0,1,26.0,5.0,0.0,15.0,1,5.588869975646316,34.0,True,52.47731133230539,13.448581742808893,6,True,False,False,True,True,True,True,True,False,False,1,3,0,2,0
5395,2,1.0,1,36.0,7.0,0.0,0.0,1,4.341751574895003,45.45693140134938,False,52.499757989752425,13.45986088609543,1,False,False,True,True,True,True,False,True,False,True,1,0,0,1,0
5396,4,1.0,1,48.0,25.0,150.0,25.0,2,3.0997723484219932,10.0,False,52.52784180347525,13.448967579444144,2,False,False,True,True,True,True,False,True,True,False,1,2,0,1,0
5397,2,1.0,1,75.0,0.0,0.0,0.0,1,4.361301826601609,56.83404320947225,False,52.50999682443578,13.467319932312472,1,False,False,False,True,True,False,False,True,False,False,3,0,0,1,0
5398,3,1.0,1,98.0,0.0,250.0,25.0,2,2.199451446735354,78.11055918185069,True,52.50146068454885,13.416329717496257,4,False,False,True,True,True,True,True,True,True,True,1,0,1,2,0
5399,6,1.5,3,75.0,50.0,0.0,20.0,1,4.439417614301197,300.0,False,52.512423398130295,13.469415282817998,1,False,False,True,True,True,False,False,True,False,False,1,0,1,0,0
5400,2,1.0,1,25.0,0.0,0.0,10.0,1,1.4316143780173518,22.0,False,52.532865590579355,13.404199761192164,5,False,False,False,True,False,True,False,True,False,True,1,1,0,0,0
5401,2,1.0,0,29.0,29.0,0.0,0.0,1,6.541340734498242,10.0,False,52.52534991582544,13.30871585254873,5,False,False,True,True,False,False,False,True,False,False,1,4,1,1,1
5402,3,1.0,1,30.0,0.0,100.0,5.0,1,5.5718178846298105,47.3374251444732,False,52.47246136209334,13.43101954104906,1,False,False,False,False,False,True,False,False,False,True,1,3,0,2,0
5403,2,1.0,1,40.0,0.0,0.0,5.0,1,5.297014963910224,48.039004333030675,False,52.47404755153286,13.425625123586386,3,False,False,False,True,True,True,True,True,False,False,1,3,0,0,0
5404,1,1.0,1,35.0,26.0,0.0,0.0,1,4.49993606721691,25.0,False,52.4828493048686,13.431363325637607,10,False,False,False,True,True,True,False,True,False,False,1,3,0,0,0
5405,2,1.0,1,26.0,0.0,0.0,0.0,1,4.6427985964221445,15.0,False,52.54867791393277,13.454889449477761,1,False,False,False,False,True,False,False,False,False,False,2,2,0,1,1
5406,2,1.0,1,55.0,15.0,0.0,0.0,1,4.890545765310977,52.52708832121382,False,52.526143856309204,13.33342301295994,1,False,False,True,True,True,True,False,True,False,True,1,1,1,1,0
5407,3,1.0,0,52.0,0.0,0.0,30.0,1,6.1450929788483135,65.35601327931178,False,52.488015792023276,13.330960894718045,2,False,False,True,True,True,True,True,True,False,False,1,4,1,1,0
5408,2,1.0,1,25.0,20.0,0.0,20.0,1,5.677437587026873,18.0,False,52.47661032903162,13.44920719257169,2,True,False,False,True,True,True,False,True,False,False,1,3,0,2,0
5409,2,1.0,2,42.0,0.0,0.0,0.0,1,4.800652843333615,46.409085041788906,False,52.562591350360954,13.41661550819991,7,False,False,True,True,True,True,False,True,False,False,2,2,1,0,0
5410,1,2.0,1,60.0,0.0,0.0,0.0,1,5.084178589554531,17.0,False,52.488682084732936,13.459728728181473,1,False,False,True,True,True,True,False,True,False,False,2,7,0,1,0
5411,1,1.0,1,22.0,0.0,0.0,0.0,1,7.145709009416362,37.9061925678359,False,52.50700948015607,13.301584331653226,2,True,False,False,True,True,True,False,True,False,False,1,4,0,2,0
5412,3,1.5,2,35.0,50.0,0.0,0.0,1,0.9099284102894734,10.0,False,52.511913494117444,13.407060798003954,21,False,False,False,True,True,True,True,True,False,False,1,1,1,1,0
5413,2,1.0,1,38.0,30.0,150.0,20.0,2,3.5575977786455697,58.40211175297738,False,52.48881352408953,13.393263998201322,2,False,False,True,True,True,True,False,True,False,False,1,0,0,2,0
5414,1,1.0,1,15.0,0.0,0.0,0.0,1,3.518547190002911,35.81086836785661,False,52.494216166857434,13.435136923347775,1,False,False,False,True,False,False,False,True,False,False,1,0,2,1,0
5415,4,1.0,1,65.0,20.0,300.0,15.0,2,3.2440688676178064,68.04040039883682,False,52.52316556557318,13.452664930276375,3,False,False,True,True,True,False,True,True,False,False,1,0,1,0,0
5416,2,1.0,1,30.0,0.0,300.0,7.0,1,6.676890183879631,15.0,False,52.46243255555554,13.376955319057029,1,False,False,False,True,True,True,False,True,False,False,1,5,0,1,1
5417,2,1.0,2,55.0,50.0,200.0,0.0,1,3.5828679408506416,58.085581230913036,False,52.49725187322571,13.367506950966794,14,False,False,True,True,True,True,True,True,False,True,1,5,1,0,0
5418,4,1.0,1,255.0,25.0,0.0,10.0,2,4.498853915448127,45.0,False,52.52530534562045,13.339078542964009,5000,False,False,True,True,True,True,False,True,True,False,1,1,1,1,0
5419,2,1.5,1,56.0,0.0,0.0,0.0,1,4.726841665394646,56.27763509940841,False,52.56042300648864,13.383372025970695,1,False,False,True,False,True,True,False,True,False,False,1,1,1,1,0
5420,2,1.0,1,23.0,0.0,0.0,10.0,2,4.401466072591266,35.0,False,52.55638042985241,13.37935505410047,2,False,False,False,True,True,True,False,True,False,True,1,1,0,1,0
5421,2,1.0,1,25.0,0.0,0.0,10.0,1,3.976403272444714,20.0,False,52.48732429473299,13.428870019795616,1,True,False,False,True,True,True,False,True,False,True,1,3,0,1,1
5422,2,1.0,1,20.0,0.0,100.0,0.0,1,6.358441245204345,39.76715868270219,False,52.522835048100355,13.311136830791053,4,False,False,False,False,True,True,False,True,False,True,1,4,0,1,1
5423,2,1.0,1,55.0,20.0,250.0,15.0,1,4.884020557515577,20.0,False,52.4805251573166,13.436638981049384,2,True,False,False,True,True,True,False,True,False,True,1,3,1,0,0
5424,3,1.0,1,49.0,25.0,150.0,15.0,2,3.854976590799076,40.0,False,52.49479922355835,13.444115883276167,6,False,False,False,True,True,True,True,True,False,False,1,0,1,2,0
5425,2,1.0,1,39.0,8.0,0.0,0.0,1,4.099363052410866,46.54825113574172,False,52.49026206764639,13.44079753441005,4,False,False,False,False,True,True,True,True,True,False,1,7,1,1,1
5426,1,1.0,1,35.0,0.0,0.0,0.0,1,3.896665366932754,10.0,False,52.53543428291767,13.353286116880994,5,False,False,False,False,True,True,False,True,False,False,1,1,1,1,0
5427,2,1.5,1,20.0,10.0,0.0,10.0,1,8.978131607314427,24.0,False,52.45530444426002,13.325665656920819,1,True,False,True,True,True,True,False,True,False,False,1,8,0,1,0
5428,1,1.0,1,26.0,20.0,150.0,10.0,1,3.830644187816557,47.14734883520343,False,52.48754423944679,13.423975092844472,4,False,False,False,True,True,True,False,True,False,True,1,0,0,2,1
5429,1,1.0,1,22.0,0.0,0.0,10.0,1,4.407819171502514,42.58737813942209,False,52.48354269741474,13.430567140713176,1,False,False,False,True,True,True,False,True,False,False,1,3,0,1,0
5430,2,1.0,1,59.0,0.0,0.0,0.0,1,6.3544407089851855,10.0,False,52.48968470399994,13.325414678623366,2,False,False,False,True,True,True,True,True,False,False,1,4,1,1,1
5431,2,1.0,1,58.0,0.0,0.0,0.0,1,3.4870603447752506,51.4895839797316,False,52.49193781204505,13.427997901649366,2,False,False,True,True,True,True,False,True,False,False,1,3,1,2,0
5432,1,1.0,1,17.0,0.0,150.0,8.0,1,4.598514315738892,12.0,False,52.498550438522905,13.463094013975205,7,False,False,False,True,True,True,True,True,False,True,1,0,0,1,0
5433,2,1.0,1,39.0,15.0,0.0,0.0,1,4.8021423108764365,47.47333124207758,False,52.483098657712745,13.441856570178215,5,False,False,False,True,True,False,False,False,True,True,1,3,0,2,1
5434,6,1.0,3,96.0,35.0,150.0,10.0,3,5.505928850564703,67.0,False,52.487195000481904,13.34406819664963,3,True,False,True,True,True,True,True,True,False,False,1,5,1,0,0
5435,2,1.0,1,80.0,0.0,300.0,0.0,1,3.7063629804762823,57.0,False,52.51246498855901,13.458356246311045,7,False,False,True,True,True,True,False,False,False,False,1,0,1,1,0
5436,4,1.0,2,52.0,35.0,950.0,15.0,2,4.373858986029596,75.0,False,52.482861302977724,13.426289700771422,7,False,False,False,True,True,True,True,True,False,False,1,3,1,1,0
5437,2,1.0,1,42.0,30.0,0.0,0.0,1,3.3837553760535948,50.49804184767109,False,52.5242736597564,13.454517580920038,2,False,False,False,True,True,False,False,True,False,False,1,0,1,2,0
5438,2,1.0,1,50.0,15.0,200.0,20.0,2,4.267543392604831,15.0,True,52.51093238525611,13.466280898739743,3,False,False,False,True,True,True,True,True,False,False,1,0,0,0,0
5439,2,1.0,1,48.0,15.0,0.0,7.0,1,2.8878918416652186,60.0,True,52.49473031430293,13.414851776373196,2,False,False,True,True,False,False,True,True,False,False,1,0,0,0,0
5440,4,1.0,2,100.0,0.0,300.0,5.0,2,5.356688392325127,71.75133837366613,False,52.473421743017816,13.425196093939151,1,False,False,False,True,True,True,False,True,False,False,1,3,1,2,0
5441,2,1.0,1,25.0,10.0,0.0,0.0,1,4.199080035981594,42.391287168856614,True,52.50974195059682,13.464720485312641,3,False,False,False,True,True,True,True,True,False,False,1,0,0,2,0
5442,2,1.0,1,39.0,10.0,0.0,0.0,1,3.754566493098676,46.83014984651703,False,52.55153899656745,13.424824295848405,2,True,False,False,True,True,True,True,True,False,False,1,2,0,2,0
5443,3,1.0,1,50.0,0.0,0.0,0.0,1,5.032626669405612,50.99951901715732,False,52.4976090367212,13.340376028938275,1,False,False,True,True,True,True,False,False,False,False,1,5,1,1,0
5444,1,1.0,1,30.0,15.0,0.0,10.0,1,3.800078485449935,19.0,True,52.49399478341624,13.368570726521654,3,False,False,False,True,True,True,True,True,False,False,1,5,0,2,0
5445,2,1.5,1,25.0,0.0,200.0,10.0,1,2.9781489205290512,50.0,False,52.52468710630742,13.36166086600233,3,False,False,False,True,True,True,True,False,True,False,1,1,0,2,0
5446,2,1.0,1,49.0,25.0,0.0,0.0,1,2.4971873625410104,10.0,False,52.53508411407337,13.432347811075733,2,False,False,True,True,True,True,False,True,False,False,1,2,1,1,0
5447,2,1.0,1,15.0,30.0,0.0,0.0,1,4.124714980856236,41.94112821349457,False,52.55532947476741,13.386412142180589,7,False,False,False,True,True,True,True,True,False,False,1,1,0,1,0
5448,2,1.0,2,80.0,30.0,100.0,0.0,1,2.9638996626195384,10.0,False,52.53003600202727,13.445586483764744,1,False,False,True,True,True,True,False,True,True,False,1,2,1,2,0
5449,2,1.0,1,13.0,0.0,0.0,0.0,1,6.4947722923537325,37.17090598494249,False,52.46591454741254,13.441220885598893,1,False,False,False,True,True,True,False,False,False,True,1,3,0,1,0
5450,3,1.0,1,59.0,10.0,0.0,15.0,2,4.834770992708092,61.51213274454789,False,52.52417681335927,13.333870730606256,1,False,False,True,True,False,True,False,True,False,False,2,1,2,1,0
5451,3,1.0,1,37.0,0.0,0.0,0.0,1,2.633800154752464,15.0,False,52.50095302308888,13.428134857222155,3,False,False,False,True,True,True,False,True,False,True,1,0,0,2,0
5452,2,1.0,1,21.0,15.0,0.0,0.0,1,6.468324787753806,41.730929547794325,False,52.500116696182225,13.494821437015865,8,False,False,False,True,True,True,False,True,True,False,1,6,0,2,0
5453,4,1.0,1,81.0,20.0,0.0,10.0,2,2.7434461742939185,60.0,False,52.54219712979908,13.422705738102474,5,False,False,False,True,True,True,True,True,False,False,1,2,1,0,0
5454,2,1.0,1,69.0,30.0,0.0,0.0,1,4.212327808834709,59.00435300099968,False,52.54415543534667,13.357028422790053,3,True,False,True,True,True,True,True,True,False,False,1,1,1,1,0
5455,4,1.0,3,75.0,0.0,0.0,0.0,1,7.0145496289426434,60.96155650920424,False,52.48186055657631,13.322456538983431,3,False,False,False,True,True,True,False,True,False,False,1,4,1,1,0
5456,2,1.0,1,55.0,30.0,100.0,8.0,1,0.9673862499456812,58.73836353822882,False,52.52857675566453,13.407397354279986,1,False,False,False,True,True,True,False,True,False,False,1,1,0,0,0
5457,2,1.0,1,28.0,0.0,90.0,0.0,1,4.689014791817875,42.31132626864167,False,52.5049741631122,13.469742285000784,4,False,False,False,True,True,True,False,True,False,True,1,0,0,1,0
5458,5,1.0,2,79.0,0.0,0.0,69.0,1,2.514729151079321,96.13150521448073,False,52.499376953379745,13.38974982280073,1,False,False,True,True,True,True,False,True,False,False,1,0,1,2,0
5459,2,1.0,1,40.0,0.0,0.0,0.0,1,4.95263370382951,15.0,False,52.564538105565006,13.405682908396747,1,False,False,True,True,True,True,False,True,False,False,1,2,2,1,1
5460,2,1.5,1,25.0,5.0,86.0,10.0,1,3.622760317063368,52.11237390780226,False,52.491824116916106,13.431874880574787,1,False,False,False,True,True,True,False,True,False,True,1,3,0,1,0
5461,2,1.0,1,54.0,0.0,0.0,54.0,1,2.5893691984517453,75.05611335246529,False,52.49897134451739,13.388564142156152,1,False,False,True,True,True,True,False,True,False,False,1,0,0,2,0
5462,2,1.0,1,80.0,0.0,0.0,0.0,1,2.344849220080372,0.0,False,52.5377082011126,13.423821643681409,5,False,False,False,True,True,True,False,True,False,False,1,2,1,1,0
5463,1,1.0,1,30.0,20.0,100.0,0.0,1,3.310231987985188,30.0,False,52.492353572440926,13.386860638133099,7,False,False,False,True,True,True,False,True,False,False,1,0,1,0,0
5464,2,1.0,1,30.0,20.0,200.0,0.0,1,3.4955821067820403,46.107252849493634,False,52.498198728543656,13.442212018214311,7,False,False,True,True,True,True,False,False,False,True,1,0,1,1,0
5465,2,1.0,1,35.0,0.0,0.0,0.0,1,1.7879525598192652,30.0,False,52.514318765748975,13.429719360012458,3,False,False,True,True,True,True,False,True,True,False,1,0,0,0,0
5466,2,1.0,1,30.0,0.0,0.0,0.0,1,6.519146965952038,12.0,False,52.46445917019447,13.43583410382647,2,True,False,False,True,True,True,False,True,False,False,1,3,0,1,0
5467,2,1.0,1,70.0,19.0,150.0,0.0,1,3.171886631118101,58.43402010075489,False,52.49215447504591,13.394829038366922,2,False,False,False,True,True,True,True,True,False,False,1,0,0,0,0
5468,4,2.0,1,80.0,20.0,0.0,0.0,1,6.280645113628218,80.0,True,52.49343293860564,13.323107950185273,10,False,False,True,True,True,True,True,True,False,False,1,4,1,0,0
5469,1,1.0,1,27.0,0.0,100.0,0.0,1,3.680996688731784,39.97767800017755,False,52.491342379795505,13.43222507111856,1,False,False,False,True,True,True,False,False,False,False,1,3,0,1,0
5470,4,1.0,1,120.0,60.0,350.0,0.0,1,4.3769775660996375,84.68342245166201,False,52.50382482204029,13.463965371695776,5,False,False,True,True,True,True,False,True,False,False,1,0,1,1,0
5471,6,1.0,3,96.0,35.0,150.0,10.0,3,6.074821888690988,67.0,False,52.487793784453295,13.332502669943409,3,True,False,True,True,True,True,True,True,False,False,1,4,1,0,0
5472,2,1.0,1,55.0,0.0,0.0,10.0,1,10.397905537582568,54.91157575356805,False,52.449884908429155,13.506600320565289,1,False,False,False,True,True,True,False,True,False,False,1,7,0,2,1
5473,1,2.0,1,17.0,0.0,0.0,0.0,1,2.257865990458221,47.403785617361535,False,52.50402025706804,13.425585655774706,7,False,False,True,True,True,True,False,True,False,True,1,0,2,1,0
5474,4,1.5,1,35.0,30.0,500.0,10.0,2,1.413633592979498,250.0,False,52.531658754565534,13.396668126142213,10,False,False,True,True,True,True,False,True,False,False,1,1,1,2,0
5475,2,1.0,1,20.0,20.0,100.0,10.0,1,4.371222979754188,47.13196524547208,False,52.5591566366735,13.410727696180649,14,False,False,False,True,True,True,True,True,False,False,1,2,0,0,0
5476,2,1.0,1,20.0,19.0,0.0,10.0,1,4.4637999322717,46.61399772240388,False,52.559976380737716,13.411022829276021,6,False,False,False,True,True,True,True,True,False,True,1,2,0,0,0
5477,1,1.0,1,35.0,0.0,0.0,0.0,1,3.5437060713897965,42.13081629541338,False,52.501841143403944,13.361967837725535,1,False,False,False,True,True,True,False,False,False,True,1,1,0,1,0
5478,2,1.0,0,35.0,35.0,0.0,20.0,1,4.835171881733869,50.0,True,52.5634409849076,13.401832284577225,5,False,False,True,True,True,True,True,True,True,False,1,2,1,0,0
5479,2,1.0,1,75.0,50.0,400.0,10.0,2,2.272461895679534,69.2008368899174,False,52.53663832787336,13.42450621566755,1,False,False,False,True,True,True,False,True,False,False,1,2,1,1,0
5480,6,1.0,3,96.0,35.0,150.0,10.0,3,6.0960443184652195,57.0,False,52.48942195908928,13.330244803964536,3,True,False,True,True,True,True,True,True,False,False,1,4,1,0,0
5481,2,1.0,1,28.0,15.0,0.0,5.0,1,4.756367049288165,15.0,True,52.48296030589297,13.44014684080996,1,True,False,False,True,True,True,True,True,True,True,1,3,0,0,0
5482,2,1.0,1,59.0,0.0,0.0,20.0,1,6.418010380830718,60.8969559967748,False,52.4672780083109,13.443582144683713,4,False,False,False,True,True,True,True,True,False,False,1,3,1,2,0
5483,2,1.0,1,75.0,25.0,100.0,0.0,1,0.5632591687122445,10.0,False,52.525053049731596,13.404416557436548,3,False,False,False,True,True,True,False,True,False,True,1,1,1,0,0
